Timer,Station,Code Station,Coord,commune,groupe24,groupe44,groupe64,groupe99
2022-11-15 20:02:48,Benjamin Godard - Victor Hugo,16107,"[48.865983, 2.275725]",Paris,247,893,1874,4484
2022-11-15 20:02:48,Mairie de Rosny-sous-Bois,31104,"[48.871256519012, 2.4865807592869]",Rosny-sous-Bois,260,829,1783,4243
2022-11-15 20:02:48,Charonne - Robert et Sonia Delauney,11104,"[48.85590755596891, 2.3925706744194035]",Paris,302,994,2086,5010
2022-11-15 20:02:48,Mairie du 12ème,12109,"[48.840855311763, 2.3875549435616]",Paris,350,1170,2406,5800
2022-11-15 20:02:48,Cassini - Denfert-Rochereau,14111,"[48.837525839067, 2.3360354080796]",Paris,346,1164,2525,5985
2022-11-15 20:02:48,Saint-Sulpice,6003,"[48.85165383178419, 2.3308077827095985]",Paris,298,1031,2204,5191
2022-11-15 20:02:48,Bracion - Périphérique,15202,"[48.826103771275, 2.3004549373748]",Paris,392,1291,2711,6569
2022-11-15 20:02:48,Saint-Romain - Cherche-Midi,6108,"[48.84708159081946, 2.321374788880348]",Paris,322,1074,2266,5486
2022-11-15 20:02:48,Pierre et Marie Curie - Maurice Thorez,42016,"[48.81580226360801, 2.376804985105991]",Ivry-sur-Seine,421,1388,2980,7085
2022-11-15 20:02:48,Beaux-Arts - Bonaparte,6021,"[48.856451985395786, 2.334851883351803]",Paris,298,987,2077,4994
2022-11-15 20:02:48,Silly - Galliéni,21010,"[48.835583838706, 2.2325500845909]",Boulogne-Billancourt,340,1195,2507,6056
2022-11-15 20:02:48,Place Nelson Mandela,25006,"[48.862090937689715, 2.196576297283173]",Rueil-Malmaison,266,927,1925,4661
2022-11-15 20:02:48,Grande Armée - Brunel,17038,"[48.876116, 2.288124]",Paris,223,762,1621,3893
2022-11-15 20:02:48,Square Boucicaut,7003,"[48.851296433665276, 2.325061820447445]",Paris,298,1030,2203,5289
2022-11-15 20:02:48,Guersant - Gouvion-Saint-Cyr,17041,"[48.88287775178599, 2.287667370814871]",Paris,199,718,1492,3596
2022-11-15 20:02:48,Vaneau - Sèvres,7002,"[48.84856323305935, 2.3204218259345537]",Paris,321,1074,2266,5387
2022-11-15 20:02:48,Invalides - Duroc,7001,"[48.847792473295, 2.3161920905113]",Paris,321,1073,2265,5386
2022-11-15 20:02:48,Thouin - Cardinal Lemoine,5016,"[48.84504716661511, 2.3494647851273465]",Paris,323,1121,2335,5592
2022-11-15 20:02:48,Froment - Bréguet,11025,"[48.8570414504784, 2.37289470306807]",Paris,301,992,2083,5005
2022-11-15 20:02:48,Morillons - Dantzig,15047,"[48.83310149953933, 2.299380004405976]",Paris,368,1203,2582,6173
2022-11-15 20:02:48,Bir Hakeim,15026,"[48.853844054333514, 2.289705348222022]",Paris,295,982,2133,5081
2022-11-15 20:02:48,Liberté - Vert-de-Maisons,47007,"[48.79014780960843, 2.43286281824112]",Maisons-Alfort,497,1659,3565,8485
2022-11-15 20:02:48,Porte de Saint-Ouen - Bessières,17044,"[48.89792240854517, 2.32851451022192]",Paris,154,547,1179,2815
2022-11-15 20:02:48,Cambrai - Benjamin Constant,19033,"[48.89594736851349, 2.381133802246315]",Paris,181,597,1253,2928
2022-11-15 20:02:48,Chazelles - Courcelles,17025,"[48.879406604954, 2.3034455627202988]",Paris,224,720,1559,3798
2022-11-15 20:02:48,Boétie - Ponthieu,8050,"[48.871417284354834, 2.307678759098053]",Paris,249,808,1752,4195
2022-11-15 20:02:48,Saint-Cloud - Hippodrome,16138,"[48.85772148887421, 2.2549109905958176]",Paris,293,978,2063,4874
2022-11-15 20:02:48,Louis Lejeune - Barbès,21216,"[48.81807418981508, 2.3267009854316716]",Montrouge,418,1383,2907,6972
2022-11-15 20:02:48,Général Martial Valin - Pont du Garigliano,15068,"[48.83823094269141, 2.270506024360657]",Paris,342,1156,2450,5868
2022-11-15 20:02:48,Raspail - Varenne,7004,"[48.85314781654488, 2.3263905197381973]",Paris,298,1030,2139,5190
2022-11-15 20:02:48,Italie - Tolbiac,13030,"[48.82557229464416, 2.3576171323657036]",Paris,396,1298,2784,6585
2022-11-15 20:02:48,Vaugirard - Monsieur le Prince,6029,"[48.848951441614, 2.3411329463124]",Paris,323,1076,2270,5392
2022-11-15 20:02:48,Serrurier,19027,"[48.8804934032465, 2.39806417375803]",Paris,230,731,1575,3724
2022-11-15 20:02:48,Raspail Barbès,31028,"[48.8529945, 2.4247387]",Montreuil,304,1042,2156,5216
2022-11-15 20:02:48,Jules Guesde - Pont du Port à l'Anglais,44017,"[48.79628807093802, 2.417212128639221]",Vitry-sur-Seine,472,1613,3435,8184
2022-11-15 20:02:48,Michel-Ange - Parent de Rosan,16118,"[48.840579923690115, 2.2584119439125065]",Paris,341,1154,2383,5766
2022-11-15 20:02:48,Caire - Dussoubs,2017,"[48.86785342111862, 2.349364310503006]",Paris,251,857,1823,4404
2022-11-15 20:02:48,Tour d'Auvergne - Rodier,9008,"[48.879161, 2.343698]",Paris,227,769,1566,3809
2022-11-15 20:02:48,Marceau - Chaillot,8048,"[48.86883394989261, 2.2989967837929726]",Paris,248,851,1814,4292
2022-11-15 20:02:48,Liard - Amiral Mouchez,14013,"[48.8214169, 2.342167]",Paris,395,1340,2846,6778
2022-11-15 20:02:48,Regnault - Patay,13118,"[48.82435782216384, 2.377065159380436]",Paris,397,1300,2788,6689
2022-11-15 20:02:48,Octave Feuillet - Albéric Magnard,16110,"[48.86106902949534, 2.2730283066630363]",Paris,270,936,1938,4681
2022-11-15 20:02:48,Edgar Quinet - Raspail,14002,"[48.83940266673835, 2.32971478253603]",Paris,346,1163,2460,5884
2022-11-15 20:02:48,Jean Oestreicher - Porte de Champerret,17032,"[48.88655580065981, 2.288640439510346]",Paris,199,674,1429,3398
2022-11-15 20:02:48,Gabriel Lamé,12031,"[48.8351212784276, 2.385534569621086]",Paris,350,1213,2533,6097
2022-11-15 20:02:48,Verger - Colonel Guichard,21328,"[48.816376985087, 2.2670380088932]",Issy-les-Moulineaux,414,1375,2961,7055
2022-11-15 20:02:48,Arsène Houssaye - Friedland,8201,"[48.874510616163, 2.2994716674148]",Paris,224,807,1687,3995
2022-11-15 20:02:48,Ambroise Rendu - Porte Brunet,19105,"[48.883667, 2.395733]",Paris,206,687,1511,3526
2022-11-15 20:02:48,Vigée-Lebrun - Anselme Payen,15112,"[48.838683941628375, 2.3110422492027287]",Paris,345,1161,2456,5879
2022-11-15 20:02:48,Octave Gréard - Tour Eiffel,7025,"[48.856502977696, 2.2931787543289]",Paris,296,983,2069,4983
2022-11-15 20:02:48,Henri Barbusse - Stalingrad,22409,"[48.814183748660554, 2.2872862592339516]",Malakoff,415,1422,2964,7160
2022-11-15 20:02:48,Château - République,31706,"[48.862923800596, 2.4155035614967]",Bagnolet,280,909,1962,4620
2022-11-15 20:02:48,Rossini - Laffitte,9022,"[48.87334627510507, 2.337980867701675]",Paris,251,812,1693,4104
2022-11-15 20:02:48,Argenteuil - Voltaire,26003,"[48.91864865955558, 2.2814112156629562]",Asnières-sur-Seine,103,321,723,1713
2022-11-15 20:02:48,Lisbonne - Monceau,8036,"[48.87745567681383, 2.309694221419506]",Paris,225,765,1624,3899
2022-11-15 20:02:48,Gare de Lyon - Place Louis Armand,12151,"[48.845515089794, 2.3726498446286]",Paris,325,1080,2339,5599
2022-11-15 20:02:48,Romainville - Vaillant-couturier,31024_relais,"[48.868054, 2.4470495]",Montreuil,258,869,1840,4430
2022-11-15 20:02:48,Ranelagh - Mozart,16026,"[48.8554439, 2.2704418]",Paris,294,980,2066,4977
2022-11-15 20:02:48,Roquette - Thiéré,11002,"[48.85507930579506, 2.3733686318721463]",Paris,301,992,2147,5104
2022-11-15 20:02:48,11 Novembre 1918 - 8 Mai 1945,45003,"[48.80889533774377, 2.5382421165704727]",Champigny-sur-Marne,455,1495,3135,7523
2022-11-15 20:02:48,Place Du Général De Gaulle,31009,"[48.8687591, 2.4329931]",Montreuil,257,867,1837,4328
2022-11-15 20:02:48,Pereire - Rennequin,17030,"[48.88364782887555, 2.2952447086572647]",Paris,200,675,1494,3499
2022-11-15 20:02:48,Delphine Seyrig - Général Leclerc,19043,"[48.893923963057865, 2.39790290594101]",Pantin,182,599,1255,3031
2022-11-15 20:02:48,Cimetière de Montrouge,14020,"[48.822009, 2.322188699]",Paris,394,1338,2842,6773
2022-11-15 20:02:48,Pyrénées - Emmery,20042,"[48.872010281270974, 2.392039597034455]",Paris,254,818,1766,4218
2022-11-15 20:02:48,Desaix - Edgar Faure,15067,"[48.852804604940296, 2.293077029857222]",Paris,296,1027,2133,5181
2022-11-15 20:02:48,Notre-Dame-des-Champs - Stanislas,6006,"[48.84479928858768, 2.329337755887181]",Paris,322,1119,2332,5587
2022-11-15 20:02:48,Square Simon Bolivar,19101,"[48.8750898883217, 2.3826304078102116]",Paris,229,773,1701,4017
2022-11-15 20:02:48,Schoelcher - Raspail,14003,"[48.83681733526843, 2.3312794080411474]",Paris,346,1163,2524,5984
2022-11-15 20:02:48,Charles de Gaulle - Beauté,41302,"[48.83649602312711, 2.479562651149885]",Nogent-sur-Marne,356,1225,2549,6023
2022-11-15 20:02:48,Marne - Germain Dardan,21212,"[48.81154270401601, 2.303070724010468]",Montrouge,416,1424,3031,7362
2022-11-15 20:02:48,Anatole France - President Roosevelt,33017,"[48.9155156, 2.3814103]",Aubervilliers,109,377,805,1938
2022-11-15 20:02:48,Henry Farman,15042,"[48.83372430280548, 2.2713854536414146]",Paris,366,1200,2578,6166
2022-11-15 20:02:48,Grands Moulins de Pantin,19044,"[48.89738369720229, 2.3959985375404362]",Paris,158,555,1191,2833
2022-11-15 20:02:48,Fontenay - Libération,43008,"[48.84780306364685, 2.445141971111298]",Vincennes,329,1088,2287,5420
2022-11-15 20:02:48,Place de la Reine Astrid,8045,"[48.86492098253841, 2.302549182385926]",Paris,272,896,1879,4491
2022-11-15 20:02:48,Concorde - Stalingrad,44006,"[48.7985844, 2.3821302]",Vitry-sur-Seine,469,1565,3365,7977
2022-11-15 20:02:48,Victor Hugo - Jeanne Jugan,12114,"[48.843949064031825, 2.415081394834419]",Paris,328,1129,2346,5610
2022-11-15 20:02:48,Conservatoire de Musique,46003,"[48.77093586667601, 2.4034014344215398]",Choisy-le-Roi,567,1876,3944,9468
2022-11-15 20:02:48,Lucie Aubrac - Fort,21312,"[48.818144834008976, 2.271184623241425]",Issy-les-Moulineaux,414,1376,2898,6958
2022-11-15 20:02:48,Buisson Saint-Louis - Saint-Maur,10024,"[48.87174684930295, 2.3722528328789854]",Paris,253,816,1763,4212
2022-11-15 20:02:48,Place Marcel Cachin,42014,"[48.81411442356866, 2.39090770483017]",Ivry-sur-Seine,422,1434,3046,7187
2022-11-15 20:02:48,Mutualité,5018,"[48.848225572724, 2.3502873256803]",Paris,323,1077,2271,5395
2022-11-15 20:02:48,Lecourbe - Jean Maridor,15054,"[48.83796366147599, 2.2877392172813416]",Paris,343,1158,2452,5972
2022-11-15 20:02:48,Mouton Duvernet - Général Leclerc,14008,"[48.831632518292565, 2.3293121159076686]",Paris,370,1251,2652,6280
2022-11-15 20:02:48,Erasme - Ulm,5124,"[48.84264375274712, 2.3445946723222733]",Paris,323,1121,2398,5690
2022-11-15 20:02:48,Jean Jaurès - Presles,35002,"[48.90713441498779, 2.396005728053061]",Pantin,134,467,999,2338
2022-11-15 20:02:48,Molière - République,21209,"[48.81111581390707, 2.3145738624448158]",Montrouge,441,1469,3097,7365
2022-11-15 20:02:48,Sibelle - Alésia,14012,"[48.826701758539215, 2.3384983465075493]",Paris,395,1296,2717,6579
2022-11-15 20:02:48,Hoche - Jean Lolive,35010,"[48.89110239200789, 2.402843534946442]",Pantin,183,644,1320,3231
2022-11-15 20:02:48,Hôtel de Ville de Boulogne Billancourt,21005,"[48.83495885166784, 2.2416803240776066]",Boulogne-Billancourt,340,1196,2509,6059
2022-11-15 20:02:48,David Weill - Parc Montsouris,14124,"[48.821092374256104, 2.333725690841675]",Paris,394,1339,2844,6875
2022-11-15 20:02:48,Marcelin Berthelot,21006,"[48.8415473058801, 2.233161628246308]",Boulogne-Billancourt,340,1107,2379,5759
2022-11-15 20:02:48,Repos - Cimetière du Père Lachaise,20131,"[48.859358523593, 2.3896131366845]",Paris,278,950,2022,4811
2022-11-15 20:02:48,Edouard Tremblay - Julian Grimaux,44013,"[48.781383825117, 2.3723508417606]",Vitry-sur-Seine,517,1784,3747,8964
2022-11-15 20:02:48,Gabriel Péri - Danielle Casanova,44003,"[48.790114, 2.4025777]",Vitry-sur-Seine,495,1655,3560,8477
2022-11-15 20:02:48,Tertres - Fontaine,22203,"[48.787553654715644, 2.306235730648041]",Bagneux,513,1688,3608,8551
2022-11-15 20:02:48,Cujas - Saint-Michel,5106,"[48.848191348584, 2.341831654854]",Paris,323,1076,2270,5392
2022-11-15 20:02:48,Gare Rer de Fontenay sous Bois,41202,"[48.8436279, 2.4630465]",Fontenay-sous-Bois,331,1135,2355,5721
2022-11-15 20:02:48,Noisy le Sec - Jean-Baptiste Clément,31708,"[48.87451538963655, 2.415283620357514]",Bagnolet,232,821,1706,4026
2022-11-15 20:02:48,Jean Jaurès - Salvador Allende,22402,"[48.821475594736775, 2.3026576638221745]",Malakoff,392,1336,2839,6768
2022-11-15 20:02:48,Victor Hugo - Galliéni,21008,"[48.83802015441127, 2.2460845112800603]",Boulogne-Billancourt,341,1153,2445,5961
2022-11-15 20:02:48,Richard Lenoir - Jean-Pierre Timbaud,11039,"[48.86580427668637, 2.369337074966926]",Paris,277,904,1890,4509
2022-11-15 20:02:48,Legendre - Dulong,17013,"[48.885325169402904, 2.316423766314984]",Paris,201,677,1433,3505
2022-11-15 20:02:48,Galilée - Kléber,16008,"[48.86741186571367, 2.290781380114821]",Paris,248,850,1813,4389
2022-11-15 20:02:48,Place de la Porte de Champerret,17031,"[48.88561741628322, 2.290781411279206]",Paris,200,674,1429,3399
2022-11-15 20:02:48,Chemin Vert - Saint-Maur,11026,"[48.86112461407359, 2.381299026310444]",Paris,277,949,1957,4710
2022-11-15 20:02:48,Quai Panhard et Levassor,13050,"[48.82837482809675, 2.384273745805574]",Paris,374,1257,2725,6493
2022-11-15 20:02:48,Square du Théâtre du Garde-Chasse,32604,"[48.881287375060616, 2.420119643211365]",Les Lilas,232,734,1579,3730
2022-11-15 20:02:48,Botzaris - Parc des Buttes Chaumont,19024,"[48.877951, 2.381464]",Paris,229,773,1637,3819
2022-11-15 20:02:48,Place Madeleine Daniélou,17105,"[48.883498, 2.282015]",Paris,199,717,1492,3594
2022-11-15 20:02:48,Estrapade - Ulm,5012,"[48.84512772828039, 2.3454568170361734]",Paris,323,1121,2334,5591
2022-11-15 20:02:48,Parmentier - République,11105,"[48.8644954, 2.3750124]",Paris,277,904,1891,4609
2022-11-15 20:02:48,Cauchy - Cévennes,15103,"[48.8433725710224, 2.275132834911347]",Paris,319,1112,2386,5672
2022-11-15 20:02:48,Jean-François Lépine - Stephenson,18009,"[48.88611466796807, 2.356855627529275]",Paris,204,682,1440,3416
2022-11-15 20:02:48,Molitor - Chardon-Lagache,16038,"[48.84520880183234, 2.2656840831041336]",Paris,318,1111,2321,5570
2022-11-15 20:02:48,Marie-Georges Picquart - Pereire,17125,"[48.88863669349711, 2.3111706599593163]",Paris,201,633,1369,3305
2022-11-15 20:02:48,Sablons - Georges Mandel,16108,"[48.863875, 2.28189]",Paris,271,893,1875,4584
2022-11-15 20:02:48,Théophile Gautier - François Millet,16136,"[48.85034821320644, 2.273029983043671]",Paris,294,1024,2194,5275
2022-11-15 20:02:48,Arche - Léonard de Vinci,24001,"[48.89790972494496, 2.2383723043644914]",Courbevoie,148,536,1164,2791
2022-11-15 20:02:48,Auguste Cain - Jean Moulin,14136,"[48.82577028927573, 2.3210415244102482]",Paris,394,1294,2778,6575
2022-11-15 20:02:48,Miromesnil - La Boétie,8025,"[48.87372241291653, 2.315848097205162]",Paris,225,809,1689,4098
2022-11-15 20:02:48,Arago - Glacière,13002,"[48.83486054775774, 2.3445770524322067]",Paris,347,1209,2526,6086
2022-11-15 20:02:48,Parmentier - Abel Rabaud,11035,"[48.86921273836114, 2.371688821240712]",Paris,253,860,1827,4311
2022-11-15 20:02:48,Parc Georges Brassens - Brancion,15046,"[48.83227829269761, 2.3022570088505745]",Paris,368,1248,2583,6273
2022-11-15 20:02:48,Place Paul Eluard,46001,"[48.7672039733195, 2.4144977331161503]",Choisy-le-Roi,568,1921,4074,9669
2022-11-15 20:02:48,Exelmans - Michel-Ange,16040,"[48.84309486651855, 2.2597770800669053]",Paris,318,1111,2384,5668
2022-11-15 20:02:48,Pierret - Madrid,22006,"[48.882976576876565, 2.260125767248034]",Neuilly-sur-Seine,198,715,1488,3589
2022-11-15 20:02:48,Reims - Raymond Pitet,17028,"[48.8888, 2.296319]",Paris,200,631,1366,3301
2022-11-15 20:02:48,Aristide Briand - Gare de Bagneux,42302,"[48.79387269664978, 2.321148812770844]",Cachan,490,1646,3418,8258
2022-11-15 20:02:48,Seine - Flandre,19029,"[48.886785741479684, 2.3746193200349808]",Paris,205,684,1443,3421
2022-11-15 20:02:48,Mathurins - Auber,9032,"[48.872988840744, 2.3294984212276]",Paris,250,811,1692,4102
2022-11-15 20:02:48,Wilson - Métallurgie,32003,"[48.909423010092326, 2.3584435880184174]",Saint-Denis,132,418,929,2229
2022-11-15 20:02:48,Madame de Sanzillon - Mozart,21104,"[48.90379820774301, 2.3187401890754704]",Clichy,153,502,1050,2515
2022-11-15 20:02:48,Grand Prieuré - Crussol,11042,"[48.864660627935, 2.3692265531829]",Paris,277,904,1890,4509
2022-11-15 20:02:48,Mairie du 7ème,7102,"[48.8577967, 2.3192664]",Paris,297,986,2074,4891
2022-11-15 20:02:48,Hautpoul - Jean Jaurès,19016,"[48.886393679436, 2.3865414544355]",Paris,206,686,1445,3424
2022-11-15 20:02:48,Gare Arcueil - Cachan,42301,"[48.799824, 2.328171]",Arcueil,466,1559,3291,7963
2022-11-15 20:02:48,Gare RER de Gentilly,42504,"[48.814280450380224, 2.3410347104072575]",Gentilly,419,1428,2974,7174
2022-11-15 20:02:48,Boyer - Ménilmontant,20121,"[48.86889516267913, 2.3919824145634565]",Paris,254,862,1830,4317
2022-11-15 20:02:48,Place Jean Ferrat,42015,"[48.8184945213025, 2.3744174838066106]",Ivry-sur-Seine,421,1388,2915,6985
2022-11-15 20:02:48,Villiers de l'Isle Adam - Pyrénées,20111,"[48.867362, 2.396222]",Paris,254,863,1831,4417
2022-11-15 20:02:48,Stalingrad - Désiré Chevalier,31010,"[48.85670169739857, 2.445072233676911]",Montreuil,305,1000,2095,5024
2022-11-15 20:02:48,Saint-Jacques - Soufflot,5006,"[48.8465255, 2.343099]",Paris,323,1076,2270,5492
2022-11-15 20:02:48,Flandre - Alphonse Karr,19008,"[48.89465, 2.381868]",Paris,181,597,1253,3027
2022-11-15 20:02:48,Raspail - Bac,7005,"[48.855628721100935, 2.3256602883338933]",Paris,298,986,2075,4992
2022-11-15 20:02:48,Stephenson - Doudeauville,18012,"[48.888537048944826, 2.3561610281467438]",Paris,204,638,1376,3317
2022-11-15 20:02:48,Boulard - Daguerre,14036,"[48.83446472680611, 2.3293386027216907]",Paris,370,1207,2588,6082
2022-11-15 20:02:48,Saint Georges - d'Aumale,9021,"[48.87778639599673, 2.337429821491241]",Paris,227,768,1629,3906
2022-11-15 20:02:48,Anatole France - Louise Michel,23009,"[48.88873214926474, 2.2881576418876652]",Levallois-Perret,199,630,1365,3299
2022-11-15 20:02:48,Montgallet - Charenton,12027,"[48.842647778701, 2.3861649278137]",Paris,326,1126,2405,5701
2022-11-15 20:02:48,Gaston Roussel - Commune de Paris,32303,"[48.89432034553156, 2.432552274419542]",Romainville,185,603,1261,3040
2022-11-15 20:02:48,Stalingrad - Germaine Tailleferre,42029,"[48.80257200481316, 2.3786691203713417]",Ivry-sur-Seine,469,1565,3236,7778
2022-11-15 20:02:48,Bienfaisance - Place de Narvik,8035,"[48.87660163459077, 2.3129771277308464]",Paris,225,765,1625,3900
2022-11-15 20:02:48,Guynemer - Séverine,21313,"[48.83091743371036, 2.2790706530213356]",Issy-les-Moulineaux,367,1245,2643,6267
2022-11-15 20:02:48,Jacques Callot - Mazarine,6013,"[48.85528017533187, 2.337574325501919]",Paris,299,988,2077,4995
2022-11-15 20:02:48,Richard Wallace - Place du 8 Mai 1945,28001,"[48.87866794788021, 2.2420343756675725]",Puteaux,220,757,1549,3782
2022-11-15 20:02:48,Square Gilbert Thomain,26007,"[48.90717373809284, 2.2695400938391685]",Asnières-sur-Seine,126,452,977,2304
2022-11-15 20:02:48,Alfred Roll - Berthier,17102,"[48.88780857052871, 2.30009529817631]",Paris,200,631,1367,3302
2022-11-15 20:02:48,Flandre - Riquet,19005,"[48.888013281448, 2.3737595955229]",Paris,205,640,1379,3322
2022-11-15 20:02:48,Jean Macé - Faidherbe,11007,"[48.85337548426, 2.3828620836139]",Paris,301,1037,2149,5106
2022-11-15 20:02:48,Dupleix - du Guesclin,15025,"[48.85147910413369, 2.296709530055523]",Paris,296,1027,2198,5182
2022-11-15 20:02:48,Departement - Pajol,18110,"[48.886674849730184, 2.3613611608743668]",Paris,204,683,1441,3418
2022-11-15 20:02:48,Porte de Vincennes,12115,"[48.846454, 2.415514]",Paris,328,1085,2282,5511
2022-11-15 20:02:48,Pasteur - Gambetta,41606,"[48.84572797384512, 2.4236011505126953]",Saint-Mandé,328,1086,2348,5612
2022-11-15 20:02:48,Place des Ternes.,17045,"[48.878438631226516, 2.297727763652802]",Paris,224,763,1622,3797
2022-11-15 20:02:48,Place de Verdun,43402,"[48.8202823, 2.473775]",Joinville-le-Pont,403,1356,2868,6912
2022-11-15 20:02:48,Parmentier - Hôpital Saint-Louis,10113,"[48.87137987425661, 2.369896383666685]",Paris,253,816,1763,4212
2022-11-15 20:02:48,Boulets - Voltaire,11009,"[48.85218705621, 2.3890301585197]",Paris,302,1038,2150,5207
2022-11-15 20:02:48,Place de la Porte de Châtillon,14021,"[48.8242469, 2.3186306]",Paris,393,1294,2778,6673
2022-11-15 20:02:48,Commandant Rivière,8033,"[48.872933, 2.309796]",Paris,249,809,1688,4097
2022-11-15 20:02:48,Clignancourt - Sofia,18141,"[48.88511992309783, 2.34719488842051]",Paris,203,681,1439,3513
2022-11-15 20:02:48,Paul Vaillant Couturier - Chaptal,23001,"[48.89347957618252, 2.277525365352631]",Levallois-Perret,175,585,1235,2999
2022-11-15 20:02:48,Gare de Laplace,41102,"[48.80893199114179, 2.3349460959434514]",Arcueil,442,1471,3101,7469
2022-11-15 20:02:48,Bayen - Pereire,17037,"[48.881804409079656, 2.2921088710427284]",Paris,200,718,1493,3597
2022-11-15 20:02:48,Quai de la Loire - Jean Jaurès,19004,"[48.88339733854529, 2.371074522980134]",Paris,205,728,1507,3618
2022-11-15 20:02:48,Porte Maillot - Pereire,17042,"[48.877775, 2.284444]",Paris,223,762,1620,3892
2022-11-15 20:02:48,Bordier - Félix Faure,33003,"[48.90390751882016, 2.3830059170722966]",Aubervilliers,157,509,1061,2532
2022-11-15 20:02:48,Félix Faure - Sadi Carnot,33009,"[48.90812110228388, 2.378623187541962]",Aubervilliers,133,465,932,2333
2022-11-15 20:02:48,18 juin 1940 - Buzenval,25005,"[48.868807, 2.185428]",Rueil-Malmaison,241,838,1795,4262
2022-11-15 20:02:48,Jean Colly - Tolbiac,13045,"[48.827817291597846, 2.3705490678548813]",Paris,373,1300,2723,6489
2022-11-15 20:02:48,Place aux Étoiles,32010,"[48.91835629408464, 2.3523425683379173]",Saint-Denis,108,330,736,1732
2022-11-15 20:02:48,Pirogues de Bercy - Libourne,12034,"[48.832308, 2.38637]",Paris,374,1258,2597,6295
2022-11-15 20:02:48,Place Violet,15033,"[48.84487893836502, 2.2905756533145905]",Paris,320,1114,2325,5577
2022-11-15 20:02:48,Dugommier,12029,"[48.838811048815, 2.3896577954292]",Paris,350,1170,2470,5900
2022-11-15 20:02:48,Victor Hugo - Magasins Généraux,33001,"[48.903281401126755, 2.368072383105755]",Aubervilliers,157,507,1058,2528
2022-11-15 20:02:48,Porte d'Auteuil,16034,"[48.8479394142243, 2.2608396783471107]",Paris,318,1067,2256,5371
2022-11-15 20:02:48,Place Jean-Baptiste Clément,42707,"[48.81240466867336, 2.3617091774940495]",Le Kremlin-Bicêtre,420,1431,3041,7279
2022-11-15 20:02:48,Gare de Clamart,21403,"[48.81383535598703, 2.272278964519501]",Clamart,414,1420,3026,7156
2022-11-15 20:02:48,Charenton - Wattignies,12030,"[48.83667579640627, 2.391795855555629]",Paris,350,1214,2534,6000
2022-11-15 20:02:48,Jean Lolive - Parc Stalingrad,35009,"[48.89206174403158, 2.4091735482215886]",Pantin,183,644,1321,3133
2022-11-15 20:02:48,Champeaux - Gallieni,31705,"[48.864459134684644, 2.4161778017878532]",Bagnolet,280,909,1899,4620
2022-11-15 20:02:48,Courcelles - Place des Ternes,8055,"[48.878199928923124, 2.2992860188665043]",Paris,224,763,1622,3797
2022-11-15 20:02:48,Parc Pierre Lagravère,27002,"[48.92650488131725, 2.239069678491417]",Colombes,76,228,524,1306
2022-11-15 20:02:48,Guichet - Jean Jaurès,21109,"[48.905169868129036, 2.3023840785026555]",Clichy,128,456,983,2412
2022-11-15 20:02:48,Evariste Galois,20120,"[48.87308753734472, 2.4133380129933357]",Paris,255,821,1706,4124
2022-11-15 20:02:48,Parvis Robert Schuman - Roger Salengro,23701,"[48.812657470558754, 2.1921751275658607]",Chaville,409,1411,3012,7234
2022-11-15 20:02:48,Navier - Epinettes,17007,"[48.89587780769155, 2.3226776719093327]",Paris,178,590,1242,2912
2022-11-15 20:02:48,Verdun - Place Henri IV,21502,"[48.870797375639214, 2.2277003154158592]",Suresnes,244,799,1738,4174
2022-11-15 20:02:48,Gare de Bercy,12024,"[48.839794573906, 2.3826066032052]",Paris,349,1169,2469,5898
2022-11-15 20:02:48,Boyer-Barret - Raymond Losserand,14104,"[48.83329880233322, 2.3173383995890617]",Paris,369,1205,2586,6178
2022-11-15 20:02:48,Parc Monceau,17018,"[48.88107791412864, 2.3095492646098137]",Paris,225,721,1560,3701
2022-11-15 20:02:48,Emeriau - Place de Brazzaville,15029,"[48.850785261674964, 2.2871585190296173]",Paris,295,1026,2196,5279
2022-11-15 20:02:48,Pierre et Marie Curie - Julien Grimau,31702,"[48.870714014863225, 2.424097023904324]",Bagnolet,256,866,1772,4226
2022-11-15 20:02:48,Francoeur - Marcadet,18020,"[48.89104123261663, 2.340014585442034]",Paris,179,636,1309,3214
2022-11-15 20:02:48,Henri Chevreau - Couronnes,20136,"[48.87033205312931, 2.388777695596218]",Paris,254,862,1766,4217
2022-11-15 20:02:48,Grenelle - Dr Finlay,15028,"[48.851315406715976, 2.2919502854347233]",Paris,296,1026,2197,5280
2022-11-15 20:02:48,Batignolles - Place de Clichy,8012,"[48.88347453575669, 2.326493114233017]",Paris,202,723,1499,3606
2022-11-15 20:02:48,Porte d'Orléans,14018,"[48.8227639, 2.3249313]",Paris,394,1338,2843,6774
2022-11-15 20:02:48,Vladimir Ilitch Lénine - Andrée Chedid,42503,"[48.813240124373, 2.3319716067039]",Gentilly,418,1427,3036,7271
2022-11-15 20:02:48,Professeur René Leriche - Général Leclerc,21111,"[48.90782845483013, 2.307887971401215]",Clichy,129,456,920,2314
2022-11-15 20:02:48,Quai Voltaire,7006,"[48.85894298617901, 2.331418204714572]",Paris,274,943,2012,4895
2022-11-15 20:02:48,Saint-François-Xavier,7014,"[48.85154484769, 2.3146149516106]",Paris,297,1029,2201,5187
2022-11-15 20:02:48,Capitaine Glarner - Gabriel Péri,34002,"[48.902449900418745, 2.3304807533425724]",Saint-Ouen-sur-Seine,154,503,1052,2617
